tradeDate,M,SR,FG,CU,SN,NI,RM,AG,OI,CF,HC,J,I,TA,PB,AU,RB,V,JD,MA,TC,A,ZN,SF,P,C,BU,PP,JM,RU,AL,Y,CS,L
2017-03-13,2868.0,6773.0,1229.0,47020.0,143610.0,83480.0,2392.0,4053.0,6552.0,15525.0,3467.0,1804.5,658.5,5080.0,18000.0,272.25,3461.0,6390.0,3219.0,2670.0,595.4,3913.0,22255.0,5536.0,5540.0,1666.0,2654.0,8094.0,1293.0,17560.0,13855.0,6434.0,1882.0,9110.0
2017-03-14,2861.0,6778.0,1246.0,47360.0,144490.0,84590.0,2376.0,4055.0,6550.0,15390.0,3539.0,1844.0,687.0,5106.0,18125.0,272.65,3585.0,6480.0,3217.0,2685.0,613.4,3881.0,22515.0,5224.0,5482.0,1668.0,2664.0,8191.0,1310.0,17700.0,13760.0,6370.0,1904.0,9230.0
2017-03-15,2859.0,6804.0,1248.0,47440.0,145700.0,84670.0,2371.0,4048.0,6822.0,15275.0,3577.0,1862.0,710.0,5072.0,17945.0,272.5,3629.0,6605.0,3221.0,2698.0,618.8,3862.0,22545.0,5486.0,5492.0,1658.0,2644.0,8274.0,1310.5,17615.0,13705.0,6350.0,1892.0,9280.0
2017-03-16,2887.0,6766.0,1230.0,47980.0,146760.0,85380.0,2382.0,4108.0,6778.0,15325.0,3567.0,1861.5,721.0,5110.0,18390.0,274.95,3621.0,6610.0,3190.0,2694.0,614.6,3829.0,23130.0,5438.0,5564.0,1657.0,2686.0,8311.0,1295.5,17700.0,13845.0,6340.0,1901.0,9330.0
2017-03-17,2873.0,6748.0,1242.0,47940.0,146820.0,84810.0,2386.0,4138.0,6762.0,15245.0,3560.0,1860.5,714.5,5110.0,18420.0,277.05,3588.0,6650.0,3163.0,2678.0,618.0,3824.0,23290.0,5608.0,5614.0,1657.0,2678.0,8362.0,1285.0,18010.0,13850.0,6362.0,1873.0,9395.0
2017-03-20,2895.0,6708.0,1234.0,48060.0,147150.0,84930.0,2416.0,4151.0,6772.0,15225.0,3565.0,1891.0,716.0,5104.0,18550.0,277.8,3599.0,6590.0,3234.0,2658.0,623.0,3835.0,23690.0,5712.0,5622.0,1676.0,2700.0,8242.0,1296.0,18065.0,13810.0,6512.0,1884.0,9335.0
2017-03-21,2894.0,6688.0,1229.0,47660.0,146640.0,84440.0,2422.0,4143.0,6778.0,15095.0,3487.0,1891.5,696.0,5078.0,18430.0,277.6,3524.0,6445.0,3299.0,2606.0,618.8,3792.0,23590.0,5646.0,5622.0,1682.0,2696.0,8319.0,1298.0,17675.0,13805.0,6504.0,1895.0,9435.0
2017-03-22,2872.0,6633.0,1210.0,46880.0,146170.0,83570.0,2405.0,4169.0,6802.0,14970.0,3395.0,1872.0,592.0,5044.0,18225.0,279.25,3448.0,6355.0,3290.0,2548.0,616.2,3829.0,23325.0,6030.0,5654.0,1699.0,2640.0,8129.0,1288.0,16995.0,13845.0,6510.0,2098.0,9250.0
2017-03-23,2852.0,6661.0,1205.0,46960.0,146330.0,82860.0,2383.0,4163.0,6724.0,15245.0,3375.0,1884.0,584.0,5092.0,18510.0,279.5,3151.0,6345.0,3288.0,2526.0,626.8,3880.0,23365.0,5968.0,5608.0,1698.0,2586.0,8201.0,1302.0,16610.0,13795.0,6442.0,2106.0,9355.0
2017-03-24,2821.0,6669.0,1208.0,47010.0,146200.0,82710.0,2348.0,4163.0,6656.0,15250.0,3355.0,1893.5,580.0,5058.0,18250.0,279.3,3151.0,6330.0,3270.0,2540.0,616.6,3876.0,23140.0,5900.0,5540.0,1698.0,2582.0,8203.0,1301.5,17010.0,13760.0,6394.0,2107.0,9400.0
2017-03-27,2801.0,6628.0,1198.0,46540.0,143920.0,81260.0,2333.0,4182.0,6530.0,15125.0,3243.0,1871.0,557.5,4966.0,18020.0,280.6,3061.0,6170.0,3268.0,2502.0,616.0,3808.0,23055.0,5860.0,5446.0,1705.0,2530.0,7927.0,1265.5,16325.0,13680.0,6266.0,2123.0,9150.0
2017-03-28,2804.0,6623.0,1239.0,46330.0,142580.0,80890.0,2343.0,4208.0,6530.0,15060.0,3110.0,1860.5,551.5,4972.0,17405.0,281.5,3072.0,6215.0,3238.0,2515.0,619.0,3790.0,22580.0,5868.0,5402.0,1708.0,2558.0,7961.0,1246.5,16300.0,13640.0,6202.0,2109.0,9180.0
2017-03-29,2803.0,6611.0,1270.0,47260.0,143410.0,81900.0,2345.0,4208.0,6526.0,15010.0,3176.0,1901.5,561.5,4990.0,17455.0,281.1,3124.0,6260.0,3217.0,2540.0,629.8,3796.0,22990.0,5792.0,5434.0,1684.0,2600.0,8126.0,1264.0,16495.0,13780.0,6206.0,2070.0,9295.0
2017-03-30,2789.0,6525.0,1273.0,47480.0,143300.0,82540.0,2343.0,4202.0,6474.0,14870.0,3202.0,1915.5,568.0,4974.0,17380.0,280.65,3154.0,6180.0,3167.0,2556.0,633.2,3781.0,23430.0,5752.0,5394.0,1671.0,2612.0,8187.0,1285.0,16405.0,13835.0,6154.0,2048.0,9245.0
2017-03-31,2784.0,6574.0,1290.0,47830.0,143110.0,83020.0,2332.0,4193.0,6382.0,15395.0,3193.0,1755.0,556.0,4944.0,17410.0,279.3,3166.0,6120.0,3120.0,2584.0,632.8,3793.0,23450.0,5696.0,5358.0,1672.0,2626.0,8148.0,1215.5,16430.0,13895.0,6084.0,2054.0,9195.0
2017-04-05,2749.0,6554.0,1306.0,47320.0,143060.0,85700.0,2316.0,4209.0,6348.0,15395.0,3215.0,1870.5,565.0,4978.0,17470.0,281.1,3238.0,6210.0,3068.0,2605.0,644.2,3780.0,23085.0,5552.0,5350.0,1676.0,2740.0,8192.0,1311.0,16870.0,14085.0,6018.0,2066.0,9340.0
2017-04-06,2753.0,6594.0,1298.0,47940.0,145050.0,86390.0,2318.0,4204.0,6360.0,15435.0,3162.0,1901.0,565.0,5024.0,17540.0,280.45,3196.0,6215.0,3061.0,2650.0,644.8,3791.0,23070.0,5544.0,5406.0,1677.0,2772.0,8273.0,1335.0,16860.0,14120.0,6044.0,2042.0,9470.0
2017-04-07,2737.0,6623.0,1298.0,47640.0,146130.0,84990.0,2300.0,4244.0,6306.0,15435.0,3083.0,1846.0,534.5,5148.0,17060.0,283.05,3058.0,6105.0,3028.0,2615.0,638.6,3769.0,22570.0,5374.0,5368.0,1676.0,2774.0,8319.0,1298.0,16065.0,14020.0,5972.0,2046.0,9430.0
2017-04-10,2751.0,6682.0,1298.0,47130.0,145740.0,85040.0,2316.0,4195.0,6328.0,15560.0,3078.0,1823.0,523.5,5150.0,16460.0,283.0,3021.0,5995.0,2938.0,2532.0,640.0,3821.0,22095.0,5320.0,5338.0,1673.0,2732.0,8147.0,1282.0,15590.0,14060.0,5990.0,2024.0,9295.0
2017-04-11,2757.0,6695.0,1261.0,46750.0,143450.0,85010.0,2326.0,4151.0,6368.0,15665.0,3041.0,1756.0,523.5,5180.0,16380.0,281.95,2998.0,6020.0,2891.0,2511.0,629.2,3848.0,21630.0,5346.0,5218.0,1652.0,2652.0,8033.0,1238.0,15470.0,13940.0,5996.0,2002.0,9160.0
2017-04-12,2779.0,6693.0,1229.0,46630.0,141370.0,83040.0,2352.0,4207.0,6280.0,15580.0,2954.0,1684.0,510.5,5108.0,16250.0,285.2,2931.0,5935.0,3945.0,2470.0,625.4,3846.0,21310.0,5234.0,5206.0,1633.0,2556.0,7967.0,1194.0,15000.0,14025.0,5950.0,1984.0,9125.0
2017-04-13,2809.0,6704.0,1235.0,46040.0,141460.0,81950.0,2385.0,4239.0,6252.0,15740.0,2955.0,1638.5,505.0,5062.0,16365.0,286.6,2925.0,5815.0,3879.0,2449.0,622.2,3849.0,21505.0,5194.0,5218.0,1632.0,2544.0,7947.0,1157.0,14975.0,14010.0,5936.0,1993.0,9090.0
2017-04-14,2835.0,6739.0,1238.0,46160.0,142060.0,81430.0,2409.0,4252.0,6282.0,15710.0,2995.0,1623.5,510.5,5074.0,16315.0,287.55,2951.0,5700.0,3870.0,2429.0,620.0,3856.0,21565.0,5156.0,5206.0,1639.0,2480.0,7803.0,1126.5,14860.0,14165.0,5946.0,2013.0,8895.0
2017-04-17,2829.0,6751.0,1226.0,46610.0,141250.0,81080.0,2409.0,4283.0,6358.0,15710.0,2984.0,1642.5,500.5,5144.0,16555.0,288.15,2932.0,5685.0,3900.0,2403.0,626.4,3827.0,21845.0,5120.0,5244.0,1638.0,2494.0,7748.0,1129.0,14950.0,14535.0,5986.0,2010.0,8850.0
2017-04-18,2820.0,6778.0,1214.0,46290.0,142470.0,80850.0,2415.0,4250.0,6366.0,15835.0,2917.0,1632.0,482.0,5140.0,16270.0,286.75,2868.0,5585.0,3894.0,2373.0,619.0,3738.0,21605.0,5120.0,5210.0,1631.0,2486.0,7651.0,1112.0,14780.0,14495.0,5952.0,2007.0,8800.0
2017-04-19,2820.0,6772.0,1213.0,45630.0,140930.0,78880.0,2429.0,4211.0,6228.0,15855.0,2897.0,1551.5,474.0,5060.0,15805.0,286.55,2839.0,5495.0,3777.0,2386.0,532.8,3729.0,20960.0,5188.0,5122.0,1614.0,2458.0,7648.0,1067.5,14330.0,14290.0,5814.0,1986.0,8760.0
2017-04-20,2836.0,6779.0,1250.0,45430.0,140380.0,78990.0,2433.0,4197.0,6238.0,15980.0,2875.0,1558.0,477.0,5020.0,16040.0,285.85,2842.0,5530.0,3765.0,2378.0,534.8,3743.0,21190.0,5192.0,5126.0,1622.0,2472.0,7617.0,1083.5,14440.0,14210.0,5800.0,2002.0,8750.0
2017-04-21,2830.0,6780.0,1287.0,45770.0,140490.0,79700.0,2431.0,4175.0,6276.0,16030.0,2950.0,1639.0,501.5,5018.0,16150.0,285.8,2920.0,5685.0,3804.0,2399.0,543.6,3747.0,21790.0,5190.0,5152.0,1635.0,2480.0,7730.0,1137.5,14835.0,14380.0,5814.0,2019.0,8820.0
2017-04-24,2846.0,6692.0,1284.0,45760.0,137670.0,78810.0,2457.0,4152.0,6328.0,16000.0,2923.0,1599.0,498.5,4998.0,15910.0,285.8,2894.0,5575.0,3791.0,2355.0,531.6,3748.0,21515.0,5204.0,5174.0,1643.0,2452.0,7533.0,1102.0,14660.0,14265.0,5854.0,2017.0,8610.0
2017-04-25,2855.0,6655.0,1300.0,45880.0,137310.0,78110.0,2462.0,4146.0,6330.0,15890.0,2974.0,1597.5,495.5,4964.0,15930.0,283.75,2930.0,5595.0,3819.0,2354.0,524.6,3725.0,21485.0,5242.0,5116.0,1634.0,2562.0,7567.0,1088.0,14795.0,14330.0,5840.0,1986.0,8625.0
2017-04-26,2829.0,6660.0,1290.0,46230.0,138530.0,78110.0,2432.0,4129.0,6320.0,15970.0,3025.0,1596.0,503.5,4948.0,16095.0,282.7,2981.0,5575.0,3884.0,2358.0,529.2,3728.0,21595.0,5228.0,5108.0,1637.0,2526.0,7644.0,1090.0,14695.0,14435.0,5834.0,1983.0,8645.0
2017-04-27,2805.0,6627.0,1286.0,46310.0,140850.0,77940.0,2403.0,4113.0,6350.0,16105.0,3029.0,1584.0,498.5,4942.0,16175.0,282.8,2985.0,5650.0,3881.0,2379.0,528.2,3727.0,21725.0,5278.0,5176.0,1622.0,2562.0,7729.0,1100.5,14520.0,14385.0,5868.0,1956.0,8655.0
2017-04-28,2799.0,6611.0,1300.0,46230.0,141590.0,78580.0,2403.0,4111.0,6328.0,15950.0,3107.0,1612.0,509.5,4954.0,16275.0,282.8,3066.0,5845.0,3908.0,2401.0,527.4,3750.0,21700.0,5280.0,5156.0,1623.0,2606.0,7836.0,1121.0,14730.0,14230.0,5824.0,1955.0,8825.0
2017-05-02,2860.0,6675.0,1294.0,46870.0,144700.0,80070.0,2462.0,4035.0,6404.0,15965.0,3152.0,1632.0,531.0,4960.0,16565.0,283.9,3133.0,5850.0,3930.0,2383.0,529.2,3824.0,22305.0,5328.0,5234.0,1643.0,2626.0,7803.0,1134.5,15185.0,14005.0,5882.0,1961.0,8865.0
2017-05-03,2861.0,6673.0,1295.0,46690.0,143630.0,79760.0,2468.0,4032.0,6436.0,16075.0,3109.0,1588.5,527.0,4998.0,16345.0,283.3,3123.0,5840.0,3875.0,2397.0,526.8,3825.0,22025.0,5316.0,5234.0,1639.0,2630.0,7804.0,1113.5,15145.0,13925.0,5890.0,1950.0,8865.0
2017-05-04,2864.0,6707.0,1267.0,45550.0,141760.0,77380.0,2468.0,3971.0,6402.0,16115.0,2984.0,1525.0,499.0,4914.0,16085.0,281.05,3007.0,5655.0,3842.0,2317.0,521.0,3819.0,21530.0,5230.0,5184.0,1641.0,2550.0,7598.0,1072.0,14390.0,13885.0,5846.0,1956.0,8700.0
2017-05-05,2862.0,6675.0,1242.0,45010.0,141720.0,75440.0,2470.0,3907.0,6388.0,15995.0,2889.0,1481.0,467.5,4838.0,16090.0,278.3,2931.0,5600.0,3829.0,2257.0,513.6,3819.0,21465.0,5214.0,5210.0,1640.0,2466.0,7534.0,1033.0,13805.0,13925.0,5824.0,1970.0,8705.0
2017-05-08,2842.0,6658.0,1241.0,45080.0,140670.0,75960.0,2442.0,3926.0,6452.0,15620.0,2925.0,1496.5,470.0,4830.0,15995.0,278.6,2987.0,5675.0,3703.0,2250.0,510.6,3833.0,21220.0,5272.0,5318.0,1644.0,2458.0,7651.0,1037.5,13735.0,13820.0,5902.0,1972.0,8815.0
2017-05-09,2817.0,6647.0,1230.0,44700.0,140970.0,76300.0,2413.0,3918.0,6440.0,15530.0,2898.0,1512.0,462.5,4818.0,16010.0,278.5,3001.0,5760.0,3592.0,2248.0,508.6,3827.0,21455.0,5218.0,5338.0,1628.0,2460.0,7560.0,1041.5,13560.0,13795.0,5890.0,1953.0,8735.0
2017-05-10,2831.0,6633.0,1236.0,44950.0,141800.0,76860.0,2428.0,4001.0,6420.0,15520.0,2919.0,1553.0,471.0,4806.0,16175.0,276.75,3056.0,5750.0,3593.0,2232.0,514.6,3837.0,21700.0,5148.0,5368.0,1626.0,2460.0,7435.0,1067.0,13535.0,13835.0,5922.0,1951.0,8630.0
2017-05-11,2828.0,6668.0,1240.0,44940.0,141100.0,76270.0,2421.0,4023.0,6390.0,15490.0,2915.0,1525.5,461.5,4814.0,16225.0,277.05,3030.0,5765.0,3603.0,2219.0,509.2,3808.0,21695.0,5114.0,5414.0,1633.0,2476.0,7486.0,1018.5,13515.0,13805.0,5924.0,1953.0,8700.0
2017-05-12,2807.0,6645.0,1267.0,45030.0,142230.0,77010.0,2401.0,4041.0,6422.0,15625.0,2887.0,1515.5,453.0,4836.0,16135.0,277.75,3000.0,5755.0,3616.0,2222.0,510.4,3788.0,21615.0,5128.0,5476.0,1640.0,2448.0,7503.0,1005.5,13540.0,13830.0,5964.0,1964.0,8790.0
2017-05-15,2787.0,6678.0,1276.0,45200.0,141120.0,77190.0,2369.0,4066.0,6442.0,16130.0,2900.0,1500.5,454.0,4856.0,15940.0,278.65,2981.0,5885.0,3530.0,2235.0,510.8,3780.0,21495.0,5174.0,5488.0,1645.0,2484.0,7629.0,1018.0,13675.0,13920.0,5982.0,1945.0,8930.0
2017-05-16,2774.0,6694.0,1282.0,45290.0,140910.0,76760.0,2353.0,4107.0,6524.0,16240.0,2902.0,1495.5,456.5,4910.0,15750.0,279.75,2983.0,5940.0,3521.0,2262.0,514.4,3769.0,21375.0,5170.0,5494.0,1629.0,2528.0,7722.0,1017.5,13700.0,13975.0,6030.0,1933.0,9065.0
2017-05-17,2795.0,6721.0,1276.0,45410.0,142070.0,76700.0,2365.0,4111.0,6502.0,16090.0,2997.0,1531.5,472.5,4922.0,15690.0,280.55,3066.0,5940.0,3527.0,2306.0,524.6,3792.0,21460.0,5316.0,5514.0,1637.0,2544.0,7753.0,1038.0,13850.0,14030.0,6018.0,1939.0,9115.0
2017-05-18,2778.0,6736.0,1277.0,45130.0,143590.0,76070.0,2339.0,4123.0,6486.0,15985.0,3034.0,1536.5,474.0,4904.0,15580.0,283.4,3120.0,6025.0,3524.0,2287.0,523.8,3783.0,21445.0,5310.0,5514.0,1637.0,2534.0,7756.0,1037.5,13545.0,13985.0,6018.0,1927.0,9135.0
2017-05-19,2744.0,6721.0,1310.0,45130.0,144240.0,76040.0,2322.0,4089.0,6422.0,15845.0,3069.0,1553.0,474.0,4956.0,15370.0,282.95,3186.0,6165.0,3531.0,2347.0,528.8,3754.0,21300.0,5382.0,5486.0,1643.0,2572.0,7995.0,1042.5,13670.0,13995.0,5956.0,1930.0,9325.0
2017-05-22,2747.0,6722.0,1349.0,45810.0,146010.0,77850.0,2338.0,4105.0,6478.0,15845.0,3172.0,1583.0,494.5,4994.0,15725.0,282.9,3325.0,6220.0,3545.0,2414.0,530.4,3811.0,22150.0,5412.0,5554.0,1622.0,2604.0,8086.0,1062.5,14025.0,14060.0,6006.0,1898.0,9310.0
2017-05-23,2745.0,6694.0,1349.0,45950.0,145610.0,78080.0,2336.0,4135.0,6456.0,15720.0,3163.0,1570.5,489.5,5000.0,15870.0,284.35,3320.0,6190.0,3523.0,2400.0,528.4,3826.0,22325.0,5552.0,5530.0,1619.0,2568.0,8097.0,1057.0,14080.0,13955.0,5986.0,1901.0,9300.0
2017-05-24,2728.0,6674.0,1342.0,45860.0,144630.0,77050.0,2326.0,4122.0,6372.0,15745.0,3135.0,1551.0,466.5,4968.0,15795.0,283.2,3258.0,6050.0,3540.0,2370.0,520.0,3852.0,22355.0,5510.0,5460.0,1621.0,2514.0,8017.0,1052.5,13870.0,13985.0,5922.0,1919.0,9200.0
2017-05-25,2733.0,6665.0,1338.0,45910.0,144960.0,76040.0,2334.0,4118.0,6352.0,15805.0,3156.0,1543.0,457.0,4936.0,15885.0,282.95,3254.0,6050.0,3532.0,2399.0,519.2,3856.0,22380.0,5500.0,5450.0,1618.0,2550.0,8090.0,1049.5,13765.0,14020.0,5926.0,1917.0,9230.0
2017-05-26,2706.0,6647.0,1341.0,46050.0,145470.0,75520.0,2307.0,4114.0,6272.0,15750.0,3101.0,1544.5,451.5,4842.0,15950.0,282.5,3212.0,5935.0,3442.0,2380.0,523.6,3843.0,22240.0,5474.0,5414.0,1618.0,2486.0,8003.0,1042.5,13570.0,14080.0,5866.0,1922.0,9105.0
2017-05-31,2635.0,6585.0,1332.0,45540.0,143810.0,74050.0,2218.0,4108.0,6106.0,15550.0,3101.0,1486.0,438.5,4818.0,15985.0,282.25,3181.0,5985.0,3417.0,2320.0,518.8,3759.0,22200.0,5448.0,5288.0,1614.0,2400.0,7962.0,991.0,12970.0,13885.0,5728.0,1921.0,9140.0
2017-06-01,2623.0,6563.0,1298.0,45330.0,143400.0,73220.0,2206.0,4094.0,6038.0,15405.0,3020.0,1432.5,421.5,4760.0,16020.0,282.05,3094.0,6085.0,3534.0,2260.0,518.0,3740.0,21835.0,5396.0,5252.0,1619.0,2344.0,7907.0,950.5,12485.0,13785.0,5672.0,1939.0,9140.0
2017-06-02,2630.0,6571.0,1302.0,45410.0,143500.0,72630.0,2210.0,4068.0,6076.0,15440.0,3020.0,1401.0,426.5,4744.0,16130.0,281.0,3057.0,6030.0,3602.0,2256.0,517.0,3765.0,21765.0,5440.0,5254.0,1632.0,2330.0,7769.0,943.0,12485.0,13820.0,5686.0,1957.0,9045.0
2017-06-05,2655.0,6581.0,1317.0,45250.0,142920.0,73000.0,2230.0,4116.0,6088.0,15315.0,2970.0,1403.5,435.5,4762.0,16385.0,283.85,2989.0,5855.0,3574.0,2244.0,523.0,3812.0,21630.0,5462.0,5276.0,1636.0,2338.0,7674.0,955.0,12505.0,13765.0,5696.0,1972.0,8930.0
2017-06-06,2652.0,6562.0,1309.0,45150.0,142620.0,73110.0,2219.0,4150.0,6108.0,15315.0,2935.0,1402.0,432.0,4792.0,16590.0,285.2,2941.0,5840.0,3604.0,2278.0,529.0,3834.0,21300.0,5452.0,5242.0,1634.0,2350.0,7661.0,961.5,12490.0,13700.0,5714.0,1966.0,8900.0
2017-06-07,2668.0,6594.0,1304.0,45020.0,142800.0,73490.0,2229.0,4169.0,6166.0,15380.0,2950.0,1419.5,431.5,4834.0,16525.0,286.7,2965.0,5865.0,3591.0,2302.0,538.4,3840.0,20665.0,5478.0,5218.0,1638.0,2366.0,7696.0,968.0,12505.0,13695.0,5740.0,1975.0,8870.0
2017-06-08,2679.0,6613.0,1305.0,45070.0,141630.0,72860.0,2231.0,4158.0,6148.0,15515.0,2965.0,1422.0,429.5,4824.0,16535.0,286.0,2972.0,5850.0,3661.0,2311.0,546.2,3847.0,20705.0,5468.0,5162.0,1637.0,2340.0,7675.0,972.5,12420.0,13795.0,5722.0,1960.0,8885.0
2017-06-09,2693.0,6660.0,1322.0,45750.0,141620.0,72940.0,2243.0,4123.0,6208.0,15620.0,3035.0,1425.0,423.0,4830.0,16710.0,283.55,2992.0,5880.0,3676.0,2333.0,550.2,3918.0,21035.0,5456.0,5182.0,1654.0,2344.0,7740.0,963.0,12485.0,13735.0,5770.0,1981.0,8930.0
2017-06-12,2679.0,6661.0,1320.0,46340.0,142020.0,73880.0,2236.0,4077.0,6268.0,15450.0,3104.0,1444.0,431.0,4830.0,16975.0,281.3,3030.0,6030.0,3695.0,2345.0,553.6,3957.0,21440.0,5350.0,5252.0,1674.0,2340.0,7889.0,961.0,12630.0,13765.0,5820.0,1997.0,9095.0
2017-06-13,2656.0,6614.0,1304.0,46070.0,143880.0,72830.0,2221.0,4045.0,6288.0,15275.0,3067.0,1448.5,427.0,4884.0,16870.0,281.05,2995.0,6025.0,3722.0,2331.0,561.4,3949.0,20970.0,5352.0,5274.0,1674.0,2336.0,7817.0,960.5,12540.0,13740.0,5826.0,1991.0,9090.0
2017-06-14,2676.0,6598.0,1312.0,45800.0,145220.0,72590.0,2241.0,4043.0,6286.0,15165.0,3036.0,1458.5,420.5,4874.0,16870.0,281.3,2998.0,5955.0,3724.0,2304.0,563.2,3949.0,20890.0,5412.0,5232.0,1676.0,2296.0,7708.0,954.5,12685.0,13720.0,5828.0,1984.0,8955.0
2017-06-15,2665.0,6612.0,1317.0,45650.0,145140.0,73170.0,2240.0,4088.0,6328.0,15190.0,3142.0,1506.0,423.0,4852.0,17105.0,282.15,3080.0,5935.0,3767.0,2303.0,562.8,3949.0,21055.0,5442.0,5246.0,1678.0,2310.0,7654.0,968.5,12820.0,13585.0,5842.0,1997.0,8870.0
2017-06-16,2680.0,6575.0,1328.0,45570.0,145390.0,73500.0,2248.0,4031.0,6374.0,15165.0,3188.0,1532.5,429.5,4848.0,17285.0,279.1,3113.0,5910.0,3818.0,2316.0,568.8,3948.0,21135.0,5424.0,5308.0,1678.0,2300.0,7690.0,973.5,12930.0,13575.0,5886.0,1995.0,8860.0
2017-06-19,2704.0,6534.0,1329.0,45600.0,144730.0,73620.0,2266.0,4025.0,6422.0,15180.0,3216.0,1580.0,433.5,4866.0,17310.0,279.1,3137.0,5855.0,3932.0,2363.0,576.2,3911.0,21135.0,5448.0,5366.0,1669.0,2296.0,7751.0,989.0,12735.0,13705.0,5914.0,1998.0,8910.0
2017-06-20,2705.0,6542.0,1310.0,45910.0,143920.0,74750.0,2269.0,4017.0,6400.0,15115.0,3229.0,1599.0,432.0,4842.0,17560.0,278.25,3119.0,5785.0,3941.0,2366.0,580.4,3890.0,21390.0,5390.0,5314.0,1661.0,2310.0,7652.0,1012.0,12660.0,13890.0,5866.0,1975.0,8895.0
2017-06-21,2693.0,6547.0,1306.0,45500.0,142890.0,73740.0,2268.0,4002.0,6318.0,15205.0,3195.0,1595.5,426.0,4804.0,17575.0,277.95,3060.0,5875.0,3998.0,2365.0,578.4,3876.0,21365.0,5476.0,5212.0,1667.0,2274.0,7629.0,1016.5,12525.0,13925.0,5802.0,1991.0,8845.0
2017-06-22,2674.0,6487.0,1289.0,45980.0,144160.0,74290.0,2249.0,4026.0,6304.0,15190.0,3232.0,1634.5,433.0,4800.0,17585.0,279.05,3087.0,5895.0,4037.0,2353.0,578.2,3852.0,21920.0,5568.0,5196.0,1665.0,2262.0,7593.0,1046.5,12620.0,13870.0,5796.0,1992.0,8770.0
2017-06-23,2646.0,6494.0,1271.0,46210.0,144290.0,74910.0,2221.0,4042.0,6268.0,15215.0,3213.0,1625.5,429.5,4784.0,17440.0,279.9,3062.0,6020.0,3943.0,2316.0,571.2,3837.0,22135.0,5498.0,5196.0,1670.0,2260.0,7593.0,1037.0,12575.0,13835.0,5778.0,2013.0,8710.0
2017-06-26,2650.0,6535.0,1273.0,46540.0,143400.0,75270.0,2227.0,4052.0,6302.0,15340.0,3257.0,1629.0,431.0,4802.0,17185.0,280.7,3115.0,6100.0,3934.0,2306.0,566.4,3858.0,22015.0,5480.0,5204.0,1694.0,2270.0,7721.0,1027.0,12685.0,13875.0,5794.0,2044.0,8790.0
2017-06-27,2660.0,6485.0,1277.0,46570.0,142460.0,74940.0,2226.0,4021.0,6312.0,15210.0,3306.0,1648.0,443.5,4798.0,17260.0,278.55,3173.0,6155.0,4005.0,2293.0,568.6,3843.0,22120.0,5506.0,5218.0,1693.0,2274.0,7742.0,1029.5,12795.0,13810.0,5804.0,2041.0,8860.0
2017-06-28,2662.0,6414.0,1292.0,46820.0,143710.0,75800.0,2231.0,4045.0,6382.0,15060.0,3384.0,1680.0,456.5,4824.0,17660.0,278.65,3258.0,6160.0,4020.0,2304.0,571.2,3851.0,22485.0,5510.0,5234.0,1700.0,2306.0,7750.0,1050.5,13040.0,13930.0,5878.0,2041.0,8845.0
2017-06-29,2662.0,6379.0,1330.0,47220.0,144750.0,76330.0,2231.0,4054.0,6416.0,14880.0,3387.0,1736.5,471.0,4852.0,17735.0,278.35,3291.0,6280.0,4020.0,2332.0,569.6,3860.0,22570.0,5540.0,5250.0,1689.0,2338.0,7847.0,1109.5,13345.0,13970.0,5942.0,2027.0,8960.0
2017-06-30,2665.0,6405.0,1359.0,47440.0,145510.0,76470.0,2234.0,4018.0,6404.0,14935.0,3369.0,1741.0,471.0,4864.0,17755.0,276.2,3306.0,6355.0,3991.0,2358.0,575.6,3859.0,22555.0,5520.0,5286.0,1689.0,2346.0,7873.0,1115.0,13360.0,13915.0,5934.0,2024.0,8985.0
2017-07-03,2750.0,6375.0,1364.0,47500.0,145500.0,77010.0,2301.0,4009.0,6438.0,14990.0,3420.0,1766.5,478.5,4880.0,17930.0,275.1,3373.0,6400.0,3996.0,2385.0,575.2,3896.0,22800.0,5568.0,5332.0,1688.0,2370.0,7971.0,1130.0,13455.0,14050.0,6002.0,2019.0,9055.0
2017-07-04,2788.0,6301.0,1353.0,47230.0,145470.0,76150.0,2332.0,3921.0,6398.0,14985.0,3423.0,1775.5,478.0,4870.0,17975.0,272.45,3393.0,6350.0,3868.0,2381.0,571.2,3908.0,23000.0,5570.0,5296.0,1681.0,2348.0,7845.0,1124.5,13055.0,14060.0,5964.0,2000.0,8865.0
2017-07-05,2791.0,6190.0,1369.0,47210.0,145370.0,75420.0,2337.0,3897.0,6522.0,14880.0,3438.0,1777.0,472.5,4930.0,17690.0,272.6,3422.0,6455.0,3775.0,2401.0,588.2,3898.0,22915.0,5622.0,5126.0,1684.0,2354.0,7868.0,1128.0,12825.0,14230.0,5946.0,2000.0,8860.0
2017-07-06,2812.0,6163.0,1362.0,46830.0,144260.0,74950.0,2346.0,3879.0,6580.0,14900.0,3385.0,1766.5,466.0,4928.0,17450.0,272.3,3392.0,6480.0,3920.0,2427.0,589.4,3866.0,22690.0,5622.0,5200.0,1676.0,2350.0,7925.0,1116.5,12815.0,14230.0,5992.0,1999.0,8870.0
